,User_id,Date,Location,Age,Gender,DayOfWeek,Year,Month,Quarter
309,47545712,2019-06-07,Other Cities,>37,MALE,Friday,2019,6,2019Q2
310,49887968,2020-05-02,Other Cities,>37,MALE,Saturday,2020,5,2020Q2
311,7590738,2019-07-21,Hồ Chí Minh,>37,FEMALE,Sunday,2019,7,2019Q3
312,56696279,2020-06-23,Hà Nội,>37,FEMALE,Tuesday,2020,6,2020Q2
313,44949627,2019-01-08,Other Cities,>37,MALE,Tuesday,2019,1,2019Q1
314,41338685,2018-06-25,Hồ Chí Minh,>37,FEMALE,Monday,2018,6,2018Q2
315,51433994,2019-12-06,Other Cities,>37,FEMALE,Friday,2019,12,2019Q4
316,50859603,2020-08-01,Hồ Chí Minh,>37,MALE,Saturday,2020,8,2020Q3
317,34229508,2020-04-02,Hồ Chí Minh,>37,MALE,Thursday,2020,4,2020Q2
318,51056102,2020-04-03,Hồ Chí Minh,>37,MALE,Friday,2020,4,2020Q2
319,51644225,2020-02-06,Other Cities,>37,FEMALE,Thursday,2020,2,2020Q1
320,45486604,2020-09-29,Other Cities,>37,MALE,Tuesday,2020,9,2020Q3
321,43459166,2018-09-24,Other Cities,>37,FEMALE,Monday,2018,9,2018Q3
322,54278884,2020-03-09,Unknown,>37,MALE,Monday,2020,3,2020Q1
323,50885338,2020-03-01,Other Cities,>37,MALE,Sunday,2020,3,2020Q1
324,52390287,2020-04-01,Hồ Chí Minh,>37,MALE,Wednesday,2020,4,2020Q2
325,31804328,2019-10-03,Other Cities,>37,FEMALE,Thursday,2019,10,2019Q4
326,31813595,2017-03-03,Other Cities,>37,MALE,Friday,2017,3,2017Q1
327,36991093,2017-01-02,Other Cities,>37,FEMALE,Monday,2017,1,2017Q1
328,57937879,2020-08-17,Other Cities,>37,FEMALE,Monday,2020,8,2020Q3
329,56727564,2020-07-02,Hà Nội,>37,FEMALE,Thursday,2020,7,2020Q3
330,35501803,2019-07-03,Hồ Chí Minh,>37,FEMALE,Wednesday,2019,7,2019Q3
331,52030682,2019-12-25,Hà Nội,>37,FEMALE,Wednesday,2019,12,2019Q4
332,48190533,2019-07-19,Hà Nội,>37,MALE,Friday,2019,7,2019Q3
333,43096387,2018-08-31,Hà Nội,>37,MALE,Friday,2018,8,2018Q3
334,36520229,2019-04-08,Hà Nội,>37,FEMALE,Monday,2019,4,2019Q2
335,7446691,2020-02-25,Hồ Chí Minh,>37,FEMALE,Tuesday,2020,2,2020Q1
336,42866727,2018-08-20,Hồ Chí Minh,>37,FEMALE,Monday,2018,8,2018Q3
337,49332540,2019-09-27,Other Cities,>37,MALE,Friday,2019,9,2019Q3
338,32852896,2018-04-12,Hồ Chí Minh,>37,FEMALE,Thursday,2018,4,2018Q2
339,55216686,2020-04-10,Other Cities,>37,MALE,Friday,2020,4,2020Q2
340,7333625,2019-10-21,Unknown,>37,MALE,Monday,2019,10,2019Q4
341,36265813,2020-03-06,Unknown,>37,FEMALE,Friday,2020,3,2020Q1
342,54106497,2020-04-02,Other Cities,>37,MALE,Thursday,2020,4,2020Q2
343,55863793,2020-08-05,Unknown,>37,MALE,Wednesday,2020,8,2020Q3
344,42746739,2019-01-11,Hồ Chí Minh,>37,FEMALE,Friday,2019,1,2019Q1
345,22659216,2020-04-23,Other Cities,>37,MALE,Thursday,2020,4,2020Q2
346,30188316,2019-10-18,Other Cities,>37,MALE,Friday,2019,10,2019Q4
347,47490839,2019-06-06,Hồ Chí Minh,>37,MALE,Thursday,2019,6,2019Q2
348,26950381,2019-09-07,Hồ Chí Minh,>37,MALE,Saturday,2019,9,2019Q3
349,5482820,2017-05-08,Hồ Chí Minh,>37,MALE,Monday,2017,5,2017Q2
350,50017147,2019-10-17,Other Cities,>37,MALE,Thursday,2019,10,2019Q4
351,40924051,2018-02-08,Hồ Chí Minh,>37,MALE,Thursday,2018,2,2018Q1
352,47883288,2019-07-31,Hồ Chí Minh,>37,FEMALE,Wednesday,2019,7,2019Q3
353,57870642,2020-08-14,Other Cities,>37,FEMALE,Friday,2020,8,2020Q3
354,37047517,2017-04-25,Other Cities,>37,FEMALE,Tuesday,2017,4,2017Q2
355,47808027,2019-07-08,Hà Nội,>37,FEMALE,Monday,2019,7,2019Q3
356,51233798,2019-11-29,Hồ Chí Minh,>37,MALE,Friday,2019,11,2019Q4
357,18991584,2020-01-30,Hồ Chí Minh,>37,MALE,Thursday,2020,1,2020Q1
358,52142864,2020-10-08,Other Cities,>37,FEMALE,Thursday,2020,10,2020Q4
359,59495791,2020-10-18,Other Cities,>37,MALE,Sunday,2020,10,2020Q4
360,33730932,2018-10-08,Hồ Chí Minh,>37,FEMALE,Monday,2018,10,2018Q4
361,10691343,2019-01-15,Other Cities,>37,MALE,Tuesday,2019,1,2019Q1
362,48536505,2019-08-14,Hồ Chí Minh,>37,MALE,Wednesday,2019,8,2019Q3
363,46567099,2019-04-01,Other Cities,>37,MALE,Monday,2019,4,2019Q2
364,47852901,2020-02-28,Unknown,>37,FEMALE,Friday,2020,2,2020Q1
365,26786722,2020-03-25,Hồ Chí Minh,>37,FEMALE,Wednesday,2020,3,2020Q1
366,43020548,2020-10-30,Other Cities,>37,FEMALE,Friday,2020,10,2020Q4
367,40039169,2017-10-31,Hồ Chí Minh,>37,MALE,Tuesday,2017,10,2017Q4
368,58000090,2020-08-21,Other Cities,>37,MALE,Friday,2020,8,2020Q3
369,36853127,2019-03-06,Hồ Chí Minh,>37,FEMALE,Wednesday,2019,3,2019Q1
370,59096470,2020-12-22,Other Cities,>37,FEMALE,Tuesday,2020,12,2020Q4
371,37324600,2017-02-28,Other Cities,>37,FEMALE,Tuesday,2017,2,2017Q1
372,45628618,2019-02-25,Other Cities,>37,MALE,Monday,2019,2,2019Q1
373,28546260,2019-05-28,Other Cities,>37,FEMALE,Tuesday,2019,5,2019Q2
374,41842053,2018-05-16,Hà Nội,>37,MALE,Wednesday,2018,5,2018Q2
375,28158550,2020-02-28,Other Cities,>37,MALE,Friday,2020,2,2020Q1
376,48479638,2019-11-05,Other Cities,>37,FEMALE,Tuesday,2019,11,2019Q4
377,50362248,2020-04-25,Other Cities,>37,MALE,Saturday,2020,4,2020Q2
378,46481986,2019-03-28,Hồ Chí Minh,>37,MALE,Thursday,2019,3,2019Q1
379,34263405,2019-03-26,Hồ Chí Minh,>37,FEMALE,Tuesday,2019,3,2019Q1
380,35105306,2016-02-28,Hồ Chí Minh,>37,MALE,Sunday,2016,2,2016Q1
381,44959197,2020-07-30,Other Cities,>37,FEMALE,Thursday,2020,7,2020Q3
382,52428460,2020-05-18,Other Cities,>37,MALE,Monday,2020,5,2020Q2
383,46523969,2019-04-18,Hồ Chí Minh,>37,FEMALE,Thursday,2019,4,2019Q2
384,31724290,2018-06-19,Other Cities,>37,FEMALE,Tuesday,2018,6,2018Q2
385,27322665,2017-01-01,Hồ Chí Minh,>37,MALE,Sunday,2017,1,2017Q1
386,35276117,2020-03-30,Unknown,>37,MALE,Monday,2020,3,2020Q1
387,46338197,2019-12-27,Other Cities,>37,FEMALE,Friday,2019,12,2019Q4
388,47391263,2019-08-04,Other Cities,>37,MALE,Sunday,2019,8,2019Q3
389,55988484,2020-06-21,Other Cities,>37,FEMALE,Sunday,2020,6,2020Q2
390,35641819,2018-05-02,Hồ Chí Minh,>37,MALE,Wednesday,2018,5,2018Q2
391,41414101,2020-07-24,Hồ Chí Minh,>37,FEMALE,Friday,2020,7,2020Q3
392,35845202,2016-08-11,Hà Nội,>37,MALE,Thursday,2016,8,2016Q3
393,38724378,2020-03-02,Hà Nội,>37,MALE,Monday,2020,3,2020Q1
394,48926447,2019-08-24,Other Cities,>37,MALE,Saturday,2019,8,2019Q3
395,43435135,2020-05-06,Hà Nội,>37,FEMALE,Wednesday,2020,5,2020Q2
396,4267519,2016-07-09,Other Cities,>37,MALE,Saturday,2016,7,2016Q3
397,54110803,2020-06-09,Other Cities,>37,MALE,Tuesday,2020,6,2020Q2
398,56467907,2020-07-27,Other Cities,>37,FEMALE,Monday,2020,7,2020Q3
399,20379271,2019-11-29,Other Cities,>37,FEMALE,Friday,2019,11,2019Q4
400,38712257,2017-04-29,Other Cities,>37,MALE,Saturday,2017,4,2017Q2
401,55745676,2020-05-05,Other Cities,>37,MALE,Tuesday,2020,5,2020Q2
402,40591220,2017-12-19,Other Cities,>37,FEMALE,Tuesday,2017,12,2017Q4
403,56766251,2020-08-06,Other Cities,>37,MALE,Thursday,2020,8,2020Q3
404,23658997,2018-11-28,Other Cities,>37,MALE,Wednesday,2018,11,2018Q4
405,28921350,2018-05-19,Hồ Chí Minh,>37,FEMALE,Saturday,2018,5,2018Q2
406,2472160,2019-09-29,Unknown,>37,MALE,Sunday,2019,9,2019Q3
407,52132563,2019-12-28,Other Cities,>37,FEMALE,Saturday,2019,12,2019Q4
408,517239,2018-01-10,Hồ Chí Minh,>37,MALE,Wednesday,2018,1,2018Q1
409,41939203,2018-05-29,Other Cities,>37,MALE,Tuesday,2018,5,2018Q2
410,20455846,2016-11-07,Unknown,>37,MALE,Monday,2016,11,2016Q4
411,56659594,2020-07-30,Other Cities,>37,FEMALE,Thursday,2020,7,2020Q3
412,57366576,2020-08-01,Unknown,>37,MALE,Saturday,2020,8,2020Q3
413,56537361,2020-08-05,Hồ Chí Minh,>37,FEMALE,Wednesday,2020,8,2020Q3
414,56936175,2020-07-08,Hồ Chí Minh,>37,MALE,Wednesday,2020,7,2020Q3
415,49190867,2019-09-10,Other Cities,>37,MALE,Tuesday,2019,9,2019Q3
416,23437920,2019-08-11,Other Cities,>37,MALE,Sunday,2019,8,2019Q3
417,41218163,2018-04-20,Other Cities,>37,MALE,Friday,2018,4,2018Q2
418,20065800,2018-03-26,Hồ Chí Minh,>37,FEMALE,Monday,2018,3,2018Q1
419,59032240,2020-09-30,Other Cities,>37,FEMALE,Wednesday,2020,9,2020Q3
420,3895427,2019-04-26,Hồ Chí Minh,>37,MALE,Friday,2019,4,2019Q2
421,30975412,2019-12-06,Hồ Chí Minh,>37,FEMALE,Friday,2019,12,2019Q4
422,49692677,2019-11-05,Hồ Chí Minh,>37,FEMALE,Tuesday,2019,11,2019Q4
423,26820772,2019-04-16,Hồ Chí Minh,>37,MALE,Tuesday,2019,4,2019Q2
424,38713794,2017-12-24,Hồ Chí Minh,>37,MALE,Sunday,2017,12,2017Q4
425,40392165,2018-02-21,Hồ Chí Minh,>37,FEMALE,Wednesday,2018,2,2018Q1
426,36409106,2016-10-22,Hồ Chí Minh,>37,MALE,Saturday,2016,10,2016Q4
427,48686477,2020-03-10,Other Cities,>37,FEMALE,Tuesday,2020,3,2020Q1
428,14574545,2020-01-06,Other Cities,>37,FEMALE,Monday,2020,1,2020Q1
429,23649479,2020-06-05,Other Cities,>37,FEMALE,Friday,2020,6,2020Q2
430,40904977,2019-01-03,Hồ Chí Minh,>37,MALE,Thursday,2019,1,2019Q1
431,32940013,2020-05-16,Other Cities,>37,FEMALE,Saturday,2020,5,2020Q2
432,42027036,2018-06-28,Hồ Chí Minh,>37,FEMALE,Thursday,2018,6,2018Q2
433,50661360,2020-04-10,Hồ Chí Minh,>37,FEMALE,Friday,2020,4,2020Q2
434,47060415,2019-05-18,Other Cities,>37,MALE,Saturday,2019,5,2019Q2
435,49595657,2019-09-27,Unknown,>37,MALE,Friday,2019,9,2019Q3
436,47173495,2019-06-13,Hồ Chí Minh,>37,MALE,Thursday,2019,6,2019Q2
437,39720553,2019-09-09,Hồ Chí Minh,>37,FEMALE,Monday,2019,9,2019Q3
438,48095576,2019-07-11,Unknown,>37,MALE,Thursday,2019,7,2019Q3
439,44697693,2018-12-20,Other Cities,>37,FEMALE,Thursday,2018,12,2018Q4
440,41539090,2018-05-12,Hồ Chí Minh,>37,MALE,Saturday,2018,5,2018Q2
441,39394639,2017-09-02,Hồ Chí Minh,>37,MALE,Saturday,2017,9,2017Q3
442,51706161,2020-03-29,Other Cities,>37,MALE,Sunday,2020,3,2020Q1
443,46533763,2019-07-07,Hồ Chí Minh,>37,MALE,Sunday,2019,7,2019Q3
444,3587442,2020-02-15,Other Cities,>37,FEMALE,Saturday,2020,2,2020Q1
445,46221489,2019-03-11,Hà Nội,>37,MALE,Monday,2019,3,2019Q1
446,41763844,2019-08-01,Hồ Chí Minh,>37,MALE,Thursday,2019,8,2019Q3
447,46375827,2019-03-27,Hồ Chí Minh,>37,FEMALE,Wednesday,2019,3,2019Q1
448,54486068,2020-03-16,Hồ Chí Minh,>37,MALE,Monday,2020,3,2020Q1
449,43411005,2018-12-18,Hồ Chí Minh,>37,MALE,Tuesday,2018,12,2018Q4
450,42527957,2018-07-20,Hồ Chí Minh,>37,FEMALE,Friday,2018,7,2018Q3
451,43950298,2018-10-29,Hồ Chí Minh,>37,MALE,Monday,2018,10,2018Q4
452,34752217,2018-04-08,Hà Nội,>37,FEMALE,Sunday,2018,4,2018Q2
453,4151091,2017-12-22,Hồ Chí Minh,>37,FEMALE,Friday,2017,12,2017Q4
454,44135297,2018-12-21,Hồ Chí Minh,>37,MALE,Friday,2018,12,2018Q4
455,33267981,2018-03-24,Hà Nội,>37,MALE,Saturday,2018,3,2018Q1
456,42493854,2018-09-09,Other Cities,>37,MALE,Sunday,2018,9,2018Q3
457,22280945,2019-07-13,Other Cities,>37,FEMALE,Saturday,2019,7,2019Q3
458,36134994,2016-09-29,Hồ Chí Minh,>37,FEMALE,Thursday,2016,9,2016Q3
459,40079561,2017-10-05,Other Cities,>37,FEMALE,Thursday,2017,10,2017Q4
460,26044331,2020-04-23,Hà Nội,>37,FEMALE,Thursday,2020,4,2020Q2
461,49765497,2019-10-05,Other Cities,>37,MALE,Saturday,2019,10,2019Q4
462,49816940,2019-10-19,Other Cities,>37,MALE,Saturday,2019,10,2019Q4
463,35779375,2016-12-01,Other Cities,>37,MALE,Thursday,2016,12,2016Q4
464,54022532,2020-03-17,Hồ Chí Minh,>37,FEMALE,Tuesday,2020,3,2020Q1
465,50448254,2019-11-04,Hồ Chí Minh,>37,FEMALE,Monday,2019,11,2019Q4
466,39437251,2017-09-09,Other Cities,>37,MALE,Saturday,2017,9,2017Q3
467,13835216,2019-02-21,Hồ Chí Minh,>37,MALE,Thursday,2019,2,2019Q1
468,36757550,2019-02-08,Hồ Chí Minh,>37,MALE,Friday,2019,2,2019Q1
469,33864425,2017-05-29,Hồ Chí Minh,>37,FEMALE,Monday,2017,5,2017Q2
470,44134911,2019-10-05,Hồ Chí Minh,>37,MALE,Saturday,2019,10,2019Q4
471,44484055,2019-01-12,Hà Nội,>37,MALE,Saturday,2019,1,2019Q1
472,1405006,2018-04-19,Other Cities,>37,MALE,Thursday,2018,4,2018Q2
473,46473231,2019-03-25,Hồ Chí Minh,>37,MALE,Monday,2019,3,2019Q1
474,42879481,2018-08-11,Hồ Chí Minh,>37,MALE,Saturday,2018,8,2018Q3
475,43087381,2018-08-29,Hà Nội,>37,MALE,Wednesday,2018,8,2018Q3
476,30335136,2019-11-07,Hà Nội,>37,MALE,Thursday,2019,11,2019Q4
477,52435378,2020-01-11,Hà Nội,>37,FEMALE,Saturday,2020,1,2020Q1
478,52438486,2020-04-18,Hà Nội,>37,FEMALE,Saturday,2020,4,2020Q2
479,54983073,2020-11-29,Other Cities,>37,MALE,Sunday,2020,11,2020Q4
480,3945743,2019-11-06,Other Cities,>37,FEMALE,Wednesday,2019,11,2019Q4
481,31252154,2018-04-16,Hồ Chí Minh,>37,FEMALE,Monday,2018,4,2018Q2
482,16161253,2017-01-01,Other Cities,>37,MALE,Sunday,2017,1,2017Q1
483,42738013,2018-08-10,Other Cities,>37,MALE,Friday,2018,8,2018Q3
484,5546585,2019-08-28,Hồ Chí Minh,>37,FEMALE,Wednesday,2019,8,2019Q3
485,11299840,2019-11-13,Other Cities,>37,MALE,Wednesday,2019,11,2019Q4
486,52249682,2020-06-02,Other Cities,>37,FEMALE,Tuesday,2020,6,2020Q2
487,40118927,2019-12-19,Hồ Chí Minh,>37,MALE,Thursday,2019,12,2019Q4
488,50280164,2019-11-05,Hồ Chí Minh,>37,FEMALE,Tuesday,2019,11,2019Q4
489,41148660,2018-02-22,Other Cities,>37,FEMALE,Thursday,2018,2,2018Q1
490,56903215,2020-07-08,Unknown,>37,FEMALE,Wednesday,2020,7,2020Q3
491,48196234,2019-07-18,Other Cities,>37,MALE,Thursday,2019,7,2019Q3
492,38978607,2017-05-24,Other Cities,>37,MALE,Wednesday,2017,5,2017Q2
493,54314368,2020-05-30,Other Cities,>37,MALE,Saturday,2020,5,2020Q2
494,49776950,2019-10-27,Hồ Chí Minh,>37,FEMALE,Sunday,2019,10,2019Q4
495,38379794,2018-06-25,Hà Nội,>37,MALE,Monday,2018,6,2018Q2
496,43953676,2018-10-27,Hà Nội,>37,FEMALE,Saturday,2018,10,2018Q4
497,49033646,2020-12-27,Hồ Chí Minh,>37,MALE,Sunday,2020,12,2020Q4
498,57815316,2020-08-26,Hồ Chí Minh,>37,MALE,Wednesday,2020,8,2020Q3
499,39294455,2019-02-21,Hồ Chí Minh,>37,FEMALE,Thursday,2019,2,2019Q1
500,42623157,2019-06-03,Hồ Chí Minh,>37,MALE,Monday,2019,6,2019Q2
501,49031504,2019-08-31,Hồ Chí Minh,>37,MALE,Saturday,2019,8,2019Q3
502,55375260,2020-04-20,Unknown,>37,FEMALE,Monday,2020,4,2020Q2
503,47489873,2019-06-03,Hồ Chí Minh,>37,FEMALE,Monday,2019,6,2019Q2
504,40716335,2018-07-31,Hồ Chí Minh,>37,FEMALE,Tuesday,2018,7,2018Q3
505,47644846,2019-07-09,Hồ Chí Minh,>37,MALE,Tuesday,2019,7,2019Q3
506,51452529,2019-12-06,Other Cities,>37,FEMALE,Friday,2019,12,2019Q4
507,48398313,2019-12-11,Hồ Chí Minh,>37,FEMALE,Wednesday,2019,12,2019Q4
508,36481964,2020-07-17,Other Cities,>37,FEMALE,Friday,2020,7,2020Q3
509,41665919,2018-04-23,Hà Nội,>37,MALE,Monday,2018,4,2018Q2
510,59089136,2020-10-10,Hà Nội,>37,FEMALE,Saturday,2020,10,2020Q4
511,38598670,2020-06-08,Hà Nội,>37,MALE,Monday,2020,6,2020Q2
512,45081677,2020-02-13,Other Cities,>37,MALE,Thursday,2020,2,2020Q1
513,14918070,2019-03-19,Hà Nội,>37,FEMALE,Tuesday,2019,3,2019Q1
514,46488195,2019-09-17,Hà Nội,>37,FEMALE,Tuesday,2019,9,2019Q3
515,42748093,2018-08-05,Unknown,>37,FEMALE,Sunday,2018,8,2018Q3
516,39505055,2019-02-28,Other Cities,>37,MALE,Thursday,2019,2,2019Q1
517,4547752,2020-02-11,Hồ Chí Minh,>37,FEMALE,Tuesday,2020,2,2020Q1
518,15500435,2018-04-16,Unknown,>37,FEMALE,Monday,2018,4,2018Q2
519,23905261,2020-01-18,Hồ Chí Minh,>37,FEMALE,Saturday,2020,1,2020Q1
520,51899156,2020-01-26,Hà Nội,>37,FEMALE,Sunday,2020,1,2020Q1
521,41177173,2018-06-26,Hồ Chí Minh,>37,FEMALE,Tuesday,2018,6,2018Q2
522,56807367,2020-06-29,Hà Nội,>37,MALE,Monday,2020,6,2020Q2
523,47546432,2019-06-07,Other Cities,>37,MALE,Friday,2019,6,2019Q2
524,38331080,2017-03-24,Other Cities,>37,MALE,Friday,2017,3,2017Q1
525,35282777,2016-08-21,Other Cities,>37,MALE,Sunday,2016,8,2016Q3
526,2494033,2019-07-28,Hồ Chí Minh,>37,FEMALE,Sunday,2019,7,2019Q3
527,42664245,2018-07-31,Other Cities,>37,MALE,Tuesday,2018,7,2018Q3
528,2453507,2020-01-11,Hồ Chí Minh,>37,FEMALE,Saturday,2020,1,2020Q1
529,49076588,2019-09-06,Hà Nội,>37,FEMALE,Friday,2019,9,2019Q3
530,42892188,2018-08-12,Hà Nội,>37,FEMALE,Sunday,2018,8,2018Q3
531,54869608,2020-03-30,Hồ Chí Minh,>37,FEMALE,Monday,2020,3,2020Q1
532,1598936,2018-06-30,Other Cities,>37,MALE,Saturday,2018,6,2018Q2
533,52887745,2020-02-12,Hồ Chí Minh,>37,FEMALE,Wednesday,2020,2,2020Q1
534,45034734,2019-02-18,Hồ Chí Minh,>37,FEMALE,Monday,2019,2,2019Q1
535,45564480,2019-02-13,Other Cities,>37,FEMALE,Wednesday,2019,2,2019Q1
536,56875408,2020-07-20,Hồ Chí Minh,>37,FEMALE,Monday,2020,7,2020Q3
537,47334924,2019-05-23,Other Cities,>37,FEMALE,Thursday,2019,5,2019Q2
538,52755228,2020-01-21,Other Cities,>37,FEMALE,Tuesday,2020,1,2020Q1
539,39993854,2017-09-18,Hồ Chí Minh,>37,MALE,Monday,2017,9,2017Q3
540,26452084,2018-11-20,Other Cities,>37,FEMALE,Tuesday,2018,11,2018Q4
541,48920158,2020-01-23,Other Cities,>37,MALE,Thursday,2020,1,2020Q1
542,15801813,2020-02-22,Hồ Chí Minh,>37,MALE,Saturday,2020,2,2020Q1
543,11501856,2019-11-22,Hồ Chí Minh,>37,FEMALE,Friday,2019,11,2019Q4
544,42325166,2018-06-24,Other Cities,>37,MALE,Sunday,2018,6,2018Q2
545,20907317,2019-02-01,Hồ Chí Minh,>37,FEMALE,Friday,2019,2,2019Q1
546,46212422,2019-03-06,Hồ Chí Minh,>37,MALE,Wednesday,2019,3,2019Q1
547,49511717,2019-10-21,Hà Nội,>37,FEMALE,Monday,2019,10,2019Q4
548,48945162,2019-08-27,Hà Nội,>37,FEMALE,Tuesday,2019,8,2019Q3
549,50050732,2019-11-07,Other Cities,>37,FEMALE,Thursday,2019,11,2019Q4
550,46696011,2019-04-10,Hồ Chí Minh,>37,MALE,Wednesday,2019,4,2019Q2
551,47982600,2019-07-07,Hồ Chí Minh,>37,MALE,Sunday,2019,7,2019Q3
552,40814550,2019-06-02,Other Cities,>37,MALE,Sunday,2019,6,2019Q2
553,18280155,2019-04-11,Hồ Chí Minh,>37,MALE,Thursday,2019,4,2019Q2
554,45375624,2019-12-26,Hà Nội,>37,FEMALE,Thursday,2019,12,2019Q4
555,33104581,2017-08-19,Hà Nội,>37,FEMALE,Saturday,2017,8,2017Q3
556,26071975,2018-04-05,Other Cities,>37,MALE,Thursday,2018,4,2018Q2
557,21817611,2018-12-08,Unknown,>37,FEMALE,Saturday,2018,12,2018Q4
558,34014995,2020-01-25,Hồ Chí Minh,>37,MALE,Saturday,2020,1,2020Q1
559,54397724,2020-03-13,Other Cities,>37,MALE,Friday,2020,3,2020Q1
560,34044580,2020-03-01,Hồ Chí Minh,>37,FEMALE,Sunday,2020,3,2020Q1
561,43606206,2019-04-20,Other Cities,>37,MALE,Saturday,2019,4,2019Q2
562,25885274,2016-10-16,Hồ Chí Minh,>37,FEMALE,Sunday,2016,10,2016Q4
563,50130513,2019-10-23,Hà Nội,>37,FEMALE,Wednesday,2019,10,2019Q4
564,43409492,2018-09-21,Other Cities,>37,MALE,Friday,2018,9,2018Q3
565,8202635,2018-12-31,Other Cities,>37,MALE,Monday,2018,12,2018Q4
566,52213447,2020-01-25,Other Cities,>37,FEMALE,Saturday,2020,1,2020Q1
567,49674167,2019-10-01,Other Cities,>37,FEMALE,Tuesday,2019,10,2019Q4
568,36384065,2019-01-18,Other Cities,>37,MALE,Friday,2019,1,2019Q1
569,46569620,2019-04-22,Hồ Chí Minh,>37,FEMALE,Monday,2019,4,2019Q2
570,43698872,2019-02-11,Other Cities,>37,MALE,Monday,2019,2,2019Q1
571,48539001,2019-08-06,Hồ Chí Minh,>37,MALE,Tuesday,2019,8,2019Q3
572,50559847,2020-03-25,Hồ Chí Minh,>37,MALE,Wednesday,2020,3,2020Q1
573,44097715,2018-11-04,Hồ Chí Minh,>37,MALE,Sunday,2018,11,2018Q4
574,53884051,2020-06-10,Other Cities,>37,FEMALE,Wednesday,2020,6,2020Q2
575,51361005,2019-12-03,Hồ Chí Minh,>37,MALE,Tuesday,2019,12,2019Q4
576,13166683,2019-09-20,Other Cities,>37,MALE,Friday,2019,9,2019Q3
577,55744789,2020-08-02,Other Cities,>37,FEMALE,Sunday,2020,8,2020Q3
578,28410494,2019-07-11,Other Cities,>37,FEMALE,Thursday,2019,7,2019Q3
579,52852418,2020-01-28,Other Cities,>37,MALE,Tuesday,2020,1,2020Q1
580,53988072,2020-02-27,Other Cities,>37,FEMALE,Thursday,2020,2,2020Q1
581,22855349,2016-12-09,Other Cities,>37,MALE,Friday,2016,12,2016Q4
582,41081379,2019-04-13,Hồ Chí Minh,>37,MALE,Saturday,2019,4,2019Q2
583,40788532,2018-02-01,Hồ Chí Minh,>37,FEMALE,Thursday,2018,2,2018Q1
584,46279245,2020-06-08,Other Cities,>37,MALE,Monday,2020,6,2020Q2
585,35117890,2019-04-17,Other Cities,>37,FEMALE,Wednesday,2019,4,2019Q2
586,8199306,2018-03-19,Hồ Chí Minh,>37,MALE,Monday,2018,3,2018Q1
587,32194677,2018-11-30,Hồ Chí Minh,>37,FEMALE,Friday,2018,11,2018Q4
588,1738631,2020-08-26,Other Cities,>37,MALE,Wednesday,2020,8,2020Q3
589,47336533,2019-05-23,Hồ Chí Minh,>37,FEMALE,Thursday,2019,5,2019Q2
590,2009865,2019-10-26,Hồ Chí Minh,>37,MALE,Saturday,2019,10,2019Q4
591,6463524,2020-02-08,Other Cities,>37,MALE,Saturday,2020,2,2020Q1
592,50180843,2020-02-22,Unknown,>37,MALE,Saturday,2020,2,2020Q1
593,10314883,2018-10-08,Other Cities,>37,FEMALE,Monday,2018,10,2018Q4
594,42239922,2019-09-17,Hà Nội,>37,MALE,Tuesday,2019,9,2019Q3
595,41713831,2020-05-19,Other Cities,>37,FEMALE,Tuesday,2020,5,2020Q2
596,373993,2019-08-23,Hồ Chí Minh,>37,MALE,Friday,2019,8,2019Q3
597,27195731,2019-11-20,Hồ Chí Minh,>37,FEMALE,Wednesday,2019,11,2019Q4
598,47613237,2019-10-31,Hồ Chí Minh,>37,FEMALE,Thursday,2019,10,2019Q4
599,52986104,2020-02-04,Unknown,>37,FEMALE,Tuesday,2020,2,2020Q1
600,11338428,2020-04-20,Hồ Chí Minh,>37,MALE,Monday,2020,4,2020Q2
601,41547645,2018-04-09,Hồ Chí Minh,>37,MALE,Monday,2018,4,2018Q2
602,37346379,2019-09-06,Hồ Chí Minh,>37,FEMALE,Friday,2019,9,2019Q3
603,349659,2020-01-31,Other Cities,>37,MALE,Friday,2020,1,2020Q1
604,20183895,2019-08-07,Other Cities,>37,FEMALE,Wednesday,2019,8,2019Q3
605,34478079,2019-05-24,Hồ Chí Minh,>37,FEMALE,Friday,2019,5,2019Q2
606,51740221,2020-07-20,Hồ Chí Minh,>37,FEMALE,Monday,2020,7,2020Q3
607,56050503,2020-05-23,Hồ Chí Minh,>37,FEMALE,Saturday,2020,5,2020Q2
608,33017947,2017-03-08,Other Cities,>37,MALE,Wednesday,2017,3,2017Q1
609,46699512,2020-01-22,Other Cities,>37,MALE,Wednesday,2020,1,2020Q1
610,47755421,2019-07-03,Hồ Chí Minh,>37,FEMALE,Wednesday,2019,7,2019Q3
611,7218084,2018-11-16,Other Cities,>37,FEMALE,Friday,2018,11,2018Q4
612,29449058,2017-08-11,Hồ Chí Minh,>37,FEMALE,Friday,2017,8,2017Q3
613,40238595,2017-11-04,Hồ Chí Minh,>37,MALE,Saturday,2017,11,2017Q4
614,34977341,2019-05-24,Hồ Chí Minh,>37,FEMALE,Friday,2019,5,2019Q2
615,42342364,2018-09-24,Hồ Chí Minh,>37,FEMALE,Monday,2018,9,2018Q3
616,54503575,2020-03-23,Other Cities,>37,FEMALE,Monday,2020,3,2020Q1
617,7601075,2017-08-16,Hồ Chí Minh,>37,MALE,Wednesday,2017,8,2017Q3
618,47881438,2019-08-01,Hồ Chí Minh,>37,MALE,Thursday,2019,8,2019Q3
